Home_Away,MATCHUP,ACTUAL_RESULT,TEAM_ID,TEAM_ABBREVIATION,TEAM_ID_OPP,YEAR,MONTH,DAY,MATCHUP_ID,Date
Home,POR vs. BKN,,1610612757,POR,1610612751,2024,1,17,BKNPOR,2024-01-17
Away,DET @ MIN,,1610612750,MIN,1610612765,2024,1,17,DETMIN,2024-01-17
Home,DET vs. MIN,,1610612765,DET,1610612750,2024,1,17,DETMIN,2024-01-17
Away,ATL @ ORL,,1610612753,ORL,1610612737,2024,1,17,ATLORL,2024-01-17
Away,BOS @ SAS,,1610612759,SAS,1610612738,2024,1,17,BOSSAS,2024-01-17
Away,CLE @ MIL,,1610612749,MIL,1610612739,2024,1,17,CLEMIL,2024-01-17
Away,NYK @ HOU,,1610612745,HOU,1610612752,2024,1,17,HOUNYK,2024-01-17
Away,TOR @ MIA,,1610612748,MIA,1610612761,2024,1,17,MIATOR,2024-01-17
Home,ATL vs. ORL,,1610612737,ATL,1610612753,2024,1,17,ATLORL,2024-01-17
Home,BOS vs. SAS,,1610612738,BOS,1610612759,2024,1,17,BOSSAS,2024-01-17
Home,CLE vs. MIL,,1610612739,CLE,1610612749,2024,1,17,CLEMIL,2024-01-17
Home,NYK vs. HOU,,1610612752,NYK,1610612745,2024,1,17,HOUNYK,2024-01-17
Home,TOR vs. MIA,,1610612761,TOR,1610612748,2024,1,17,MIATOR,2024-01-17
Away,NOP @ CHA,,1610612766,CHA,1610612740,2024,1,17,CHANOP,2024-01-17
Home,NOP vs. CHA,,1610612740,NOP,1610612766,2024,1,17,CHANOP,2024-01-17
Away,UTA @ GSW,,1610612744,GSW,1610612762,2024,1,17,GSWUTA,2024-01-17
Home,UTA vs. GSW,,1610612762,UTA,1610612744,2024,1,17,GSWUTA,2024-01-17
Away,DAL @ PHX,,1610612756,PHX,1610612742,2024,1,24,DALPHX,2024-01-24
Away,GSW @ ATL,,1610612737,ATL,1610612744,2024,1,24,ATLGSW,2024-01-24
Home,DAL vs. PHX,,1610612742,DAL,1610612756,2024,1,24,DALPHX,2024-01-24
Home,GSW vs. ATL,,1610612744,GSW,1610612737,2024,1,24,ATLGSW,2024-01-24
Away,DET @ CHA,,1610612766,CHA,1610612765,2024,1,24,CHADET,2024-01-24
Away,WAS @ MIN,,1610612750,MIN,1610612764,2024,1,24,MINWAS,2024-01-24
Home,DET vs. CHA,,1610612765,DET,1610612766,2024,1,24,CHADET,2024-01-24
Home,WAS vs. MIN,,1610612764,WAS,1610612750,2024,1,24,MINWAS,2024-01-24
Away,MIA @ MEM,,1610612763,MEM,1610612748,2024,1,24,MEMMIA,2024-01-24
Away,SAS @ OKC,,1610612760,OKC,1610612759,2024,1,24,OKCSAS,2024-01-24
Home,MIA vs. MEM,,1610612748,MIA,1610612763,2024,1,24,MEMMIA,2024-01-24
Home,SAS vs. OKC,,1610612759,SAS,1610612760,2024,1,24,OKCSAS,2024-01-24
Away,HOU @ POR,,1610612757,POR,1610612745,2024,1,24,HOUPOR,2024-01-24
Away,MIL @ CLE,,1610612739,CLE,1610612749,2024,1,24,CLEMIL,2024-01-24
Home,HOU vs. POR,,1610612745,HOU,1610612757,2024,1,24,HOUPOR,2024-01-24
Home,MIL vs. CLE,,1610612749,MIL,1610612739,2024,1,24,CLEMIL,2024-01-24
Away,LAL @ MIA,,1610612748,MIA,1610612747,2024,1,3,LALMIA,2024-01-03
Away,SAC @ ORL,,1610612753,ORL,1610612758,2024,1,3,ORLSAC,2024-01-03
Home,LAL vs. MIA,,1610612747,LAL,1610612748,2024,1,3,LALMIA,2024-01-03
Home,SAC vs. ORL,,1610612758,SAC,1610612753,2024,1,3,ORLSAC,2024-01-03
Away,CLE @ WAS,,1610612764,WAS,1610612739,2024,1,3,CLEWAS,2024-01-03
Away,IND @ MIL,,1610612749,MIL,1610612754,2024,1,3,INDMIL,2024-01-03
Home,CLE vs. WAS,,1610612739,CLE,1610612764,2024,1,3,CLEWAS,2024-01-03
Home,IND vs. MIL,,1610612754,IND,1610612749,2024,1,3,INDMIL,2024-01-03
Away,ATL @ OKC,,1610612760,OKC,1610612737,2024,1,3,ATLOKC,2024-01-03
Away,NYK @ CHI,,1610612741,CHI,1610612752,2024,1,3,CHINYK,2024-01-03
Home,ATL vs. OKC,,1610612737,ATL,1610612760,2024,1,3,ATLOKC,2024-01-03
Home,NYK vs. CHI,,1610612752,NYK,1610612741,2024,1,3,CHINYK,2024-01-03
Away,HOU @ BKN,,1610612751,BKN,1610612745,2024,1,3,BKNHOU,2024-01-03
Away,MEM @ TOR,,1610612761,TOR,1610612763,2024,1,3,MEMTOR,2024-01-03
Away,MIN @ NOP,,1610612740,NOP,1610612750,2024,1,3,MINNOP,2024-01-03
Home,HOU vs. BKN,,1610612745,HOU,1610612751,2024,1,3,BKNHOU,2024-01-03
Home,MEM vs. TOR,,1610612763,MEM,1610612761,2024,1,3,MEMTOR,2024-01-03
Home,MIN vs. NOP,,1610612750,MIN,1610612740,2024,1,3,MINNOP,2024-01-03
Away,DAL @ POR,,1610612757,POR,1610612742,2024,1,3,DALPOR,2024-01-03
Home,DAL vs. POR,,1610612742,DAL,1610612757,2024,1,3,DALPOR,2024-01-03
Away,PHX @ LAC,,1610612746,LAC,1610612756,2024,1,3,LACPHX,2024-01-03
Away,UTA @ DET,,1610612765,DET,1610612762,2024,1,3,DETUTA,2024-01-03
Home,PHX vs. LAC,,1610612756,PHX,1610612746,2024,1,3,LACPHX,2024-01-03
Home,UTA vs. DET,,1610612762,UTA,1610612765,2024,1,3,DETUTA,2024-01-03
Away,OKC @ DEN,,1610612743,DEN,1610612760,2024,1,31,DENOKC,2024-01-31
Away,POR @ MIL,,1610612749,MIL,1610612757,2024,1,31,MILPOR,2024-01-31
Home,OKC vs. DEN,,1610612760,OKC,1610612743,2024,1,31,DENOKC,2024-01-31
Home,POR vs. MIL,,1610612757,POR,1610612749,2024,1,31,MILPOR,2024-01-31
Away,CHA @ CHI,,1610612741,CHI,1610612766,2024,1,31,CHACHI,2024-01-31
Away,CLE @ DET,,1610612765,DET,1610612739,2024,1,31,CLEDET,2024-01-31
Away,WAS @ LAC,,1610612746,LAC,1610612764,2024,1,31,LACWAS,2024-01-31
Home,CHA vs. CHI,,1610612766,CHA,1610612741,2024,1,31,CHACHI,2024-01-31
Home,CLE vs. DET,,1610612739,CLE,1610612765,2024,1,31,CLEDET,2024-01-31
Home,WAS vs. LAC,,1610612764,WAS,1610612746,2024,1,31,LACWAS,2024-01-31
Away,BKN @ PHX,,1610612756,PHX,1610612751,2024,1,31,BKNPHX,2024-01-31
Away,MIA @ SAC,,1610612758,SAC,1610612748,2024,1,31,MIASAC,2024-01-31
Home,BKN vs. PHX,,1610612751,BKN,1610612756,2024,1,31,BKNPHX,2024-01-31
Home,MIA vs. SAC,,1610612748,MIA,1610612758,2024,1,31,MIASAC,2024-01-31
Away,HOU @ NOP,,1610612740,NOP,1610612745,2024,1,31,HOUNOP,2024-01-31
Away,MIN @ DAL,,1610612742,DAL,1610612750,2024,1,31,DALMIN,2024-01-31
Away,SAS @ ORL,,1610612753,ORL,1610612759,2024,1,31,ORLSAS,2024-01-31
Home,HOU vs. NOP,,1610612745,HOU,1610612740,2024,1,31,HOUNOP,2024-01-31
Home,MIN vs. DAL,,1610612750,MIN,1610612742,2024,1,31,DALMIN,2024-01-31
Home,SAS vs. ORL,,1610612759,SAS,1610612753,2024,1,31,ORLSAS,2024-01-31
Away,POR @ ATL,,1610612737,ATL,1610612757,2024,3,13,ATLPOR,2024-03-13
Away,SAC @ LAL,,1610612747,LAL,1610612758,2024,3,13,LALSAC,2024-03-13
Home,POR vs. ATL,,1610612757,POR,1610612737,2024,3,13,ATLPOR,2024-03-13
Home,SAC vs. LAL,,1610612758,SAC,1610612747,2024,3,13,LALSAC,2024-03-13
Away,DET @ TOR,,1610612761,TOR,1610612765,2024,3,13,DETTOR,2024-03-13
Away,ORL @ BKN,,1610612751,BKN,1610612753,2024,3,13,BKNORL,2024-03-13
Home,DET vs. TOR,,1610612765,DET,1610612761,2024,3,13,DETTOR,2024-03-13
Home,ORL vs. BKN,,1610612753,ORL,1610612751,2024,3,13,BKNORL,2024-03-13
Away,IND @ CHI,,1610612741,CHI,1610612754,2024,3,13,CHIIND,2024-03-13
Away,MIA @ DEN,,1610612743,DEN,1610612748,2024,3,13,DENMIA,2024-03-13
Home,IND vs. CHI,,1610612754,IND,1610612741,2024,3,13,CHIIND,2024-03-13
Home,MIA vs. DEN,,1610612748,MIA,1610612743,2024,3,13,DENMIA,2024-03-13
Away,MEM @ CHA,,1610612766,CHA,1610612763,2024,3,13,CHAMEM,2024-03-13
Away,NOP @ CLE,,1610612739,CLE,1610612740,2024,3,13,CLENOP,2024-03-13
Home,MEM vs. CHA,,1610612763,MEM,1610612766,2024,3,13,CHAMEM,2024-03-13
Home,NOP vs. CLE,,1610612740,NOP,1610612739,2024,3,13,CLENOP,2024-03-13
Away,DAL @ GSW,,1610612744,GSW,1610612742,2024,3,13,DALGSW,2024-03-13
Home,DAL vs. GSW,,1610612742,DAL,1610612744,2024,3,13,DALGSW,2024-03-13
Away,GSW @ MEM,,1610612763,MEM,1610612744,2024,3,20,GSWMEM,2024-03-20
Away,PHX @ PHI,,1610612755,PHI,1610612756,2024,3,20,PHIPHX,2024-03-20
Away,POR @ LAC,,1610612746,LAC,1610612757,2024,3,20,LACPOR,2024-03-20
Home,GSW vs. MEM,,1610612744,GSW,1610612763,2024,3,20,GSWMEM,2024-03-20
Home,PHX vs. PHI,,1610612756,PHX,1610612755,2024,3,20,PHIPHX,2024-03-20
Home,POR vs. LAC,,1610612757,POR,1610612746,2024,3,20,LACPOR,2024-03-20
Away,CLE @ MIA,,1610612748,MIA,1610612739,2024,3,20,CLEMIA,2024-03-20
Away,DET @ IND,,1610612754,IND,1610612765,2024,3,20,DETIND,2024-03-20
Home,CLE vs. MIA,,1610612739,CLE,1610612748,2024,3,20,CLEMIA,2024-03-20
Home,DET vs. IND,,1610612765,DET,1610612754,2024,3,20,DETIND,2024-03-20
Away,BOS @ MIL,,1610612749,MIL,1610612738,2024,3,20,BOSMIL,2024-03-20
Away,TOR @ SAC,,1610612758,SAC,1610612761,2024,3,20,SACTOR,2024-03-20
Home,BOS vs. MIL,,1610612738,BOS,1610612749,2024,3,20,BOSMIL,2024-03-20
Home,TOR vs. SAC,,1610612761,TOR,1610612758,2024,3,20,SACTOR,2024-03-20
Away,OKC @ UTA,,1610612762,UTA,1610612760,2024,3,20,OKCUTA,2024-03-20
Home,OKC vs. UTA,,1610612760,OKC,1610612762,2024,3,20,OKCUTA,2024-03-20
Away,DEN @ PHX,,1610612756,PHX,1610612743,2024,3,27,DENPHX,2024-03-27
Home,DEN vs. PHX,,1610612743,DEN,1610612756,2024,3,27,DENPHX,2024-03-27
Away,CHA @ CLE,,1610612739,CLE,1610612766,2024,3,27,CHACLE,2024-03-27
Away,ORL @ GSW,,1610612744,GSW,1610612753,2024,3,27,GSWORL,2024-03-27
Away,WAS @ BKN,,1610612751,BKN,1610612764,2024,3,27,BKNWAS,2024-03-27
Home,CHA vs. CLE,,1610612766,CHA,1610612739,2024,3,27,CHACLE,2024-03-27
Home,ORL vs. GSW,,1610612753,ORL,1610612744,2024,3,27,GSWORL,2024-03-27
Home,WAS vs. BKN,,1610612764,WAS,1610612751,2024,3,27,BKNWAS,2024-03-27
Away,ATL @ POR,,1610612757,POR,1610612737,2024,3,27,ATLPOR,2024-03-27
Away,PHI @ LAC,,1610612746,LAC,1610612755,2024,3,27,LACPHI,2024-03-27
Away,TOR @ NYK,,1610612752,NYK,1610612761,2024,3,27,NYKTOR,2024-03-27
Home,ATL vs. POR,,1610612737,ATL,1610612757,2024,3,27,ATLPOR,2024-03-27
Home,PHI vs. LAC,,1610612755,PHI,1610612746,2024,3,27,LACPHI,2024-03-27
Home,TOR vs. NYK,,1610612761,TOR,1610612752,2024,3,27,NYKTOR,2024-03-27
Away,CHI @ IND,,1610612754,IND,1610612741,2024,3,27,CHIIND,2024-03-27
Away,MEM @ LAL,,1610612747,LAL,1610612763,2024,3,27,LALMEM,2024-03-27
Away,MIN @ DET,,1610612765,DET,1610612750,2024,3,27,DETMIN,2024-03-27
Away,OKC @ HOU,,1610612745,HOU,1610612760,2024,3,27,HOUOKC,2024-03-27
Home,CHI vs. IND,,1610612741,CHI,1610612754,2024,3,27,CHIIND,2024-03-27
Home,MEM vs. LAL,,1610612763,MEM,1610612747,2024,3,27,LALMEM,2024-03-27
Home,MIN vs. DET,,1610612750,MIN,1610612765,2024,3,27,DETMIN,2024-03-27
Home,OKC vs. HOU,,1610612760,OKC,1610612745,2024,3,27,HOUOKC,2024-03-27
Away,UTA @ SAS,,1610612759,SAS,1610612762,2024,3,27,SASUTA,2024-03-27
Home,UTA vs. SAS,,1610612762,UTA,1610612759,2024,3,27,SASUTA,2024-03-27
Away,GSW @ MIL,,1610612749,MIL,1610612744,2024,3,6,GSWMIL,2024-03-06
Away,POR @ OKC,,1610612760,OKC,1610612757,2024,3,6,OKCPOR,2024-03-06
Home,GSW vs. MIL,,1610612744,GSW,1610612749,2024,3,6,GSWMIL,2024-03-06
Home,POR vs. OKC,,1610612757,POR,1610612760,2024,3,6,OKCPOR,2024-03-06
Away,LAL @ SAC,,1610612758,SAC,1610612747,2024,3,6,LALSAC,2024-03-06
Home,LAL vs. SAC,,1610612747,LAL,1610612758,2024,3,6,LALSAC,2024-03-06
Away,WAS @ ORL,,1610612753,ORL,1610612764,2024,3,6,ORLWAS,2024-03-06
Home,WAS vs. ORL,,1610612764,WAS,1610612753,2024,3,6,ORLWAS,2024-03-06
Away,ATL @ CLE,,1610612739,CLE,1610612737,2024,3,6,ATLCLE,2024-03-06
Away,PHI @ MEM,,1610612763,MEM,1610612755,2024,3,6,MEMPHI,2024-03-06
Home,ATL vs. CLE,,1610612737,ATL,1610612739,2024,3,6,ATLCLE,2024-03-06
Home,PHI vs. MEM,,1610612755,PHI,1610612763,2024,3,6,MEMPHI,2024-03-06
Away,HOU @ LAC,,1610612746,LAC,1610612745,2024,3,6,HOULAC,2024-03-06
Home,HOU vs. LAC,,1610612745,HOU,1610612746,2024,3,6,HOULAC,2024-03-06
Away,UTA @ CHI,,1610612741,CHI,1610612762,2024,3,6,CHIUTA,2024-03-06
Home,UTA vs. CHI,,1610612762,UTA,1610612741,2024,3,6,CHIUTA,2024-03-06
Away,GSW @ SAC,,1610612758,SAC,1610612744,2023,11,1,GSWSAC,2023-11-01
Away,LAL @ LAC,,1610612746,LAC,1610612747,2023,11,1,LACLAL,2023-11-01
Home,GSW vs. SAC,,1610612744,GSW,1610612758,2023,11,1,GSWSAC,2023-11-01
Home,LAL vs. LAC,,1610612747,LAL,1610612746,2023,11,1,LACLAL,2023-11-01
Away,DET @ POR,,1610612757,POR,1610612765,2023,11,1,DETPOR,2023-11-01
Away,TOR @ MIL,,1610612749,MIL,1610612761,2023,11,1,MILTOR,2023-11-01
Home,DET vs. POR,,1610612765,DET,1610612757,2023,11,1,DETPOR,2023-11-01
Home,TOR vs. MIL,,1610612761,TOR,1610612749,2023,11,1,MILTOR,2023-11-01
Away,ATL @ WAS,,1610612764,WAS,1610612737,2023,11,1,ATLWAS,2023-11-01
Away,BOS @ IND,,1610612754,IND,1610612738,2023,11,1,BOSIND,2023-11-01
Away,MIA @ BKN,,1610612751,BKN,1610612748,2023,11,1,BKNMIA,2023-11-01
Away,NYK @ CLE,,1610612739,CLE,1610612752,2023,11,1,CLENYK,2023-11-01
Away,OKC @ NOP,,1610612740,NOP,1610612760,2023,11,1,NOPOKC,2023-11-01
Home,ATL vs. WAS,,1610612737,ATL,1610612764,2023,11,1,ATLWAS,2023-11-01
Home,BOS vs. IND,,1610612738,BOS,1610612754,2023,11,1,BOSIND,2023-11-01
Home,MIA vs. BKN,,1610612748,MIA,1610612751,2023,11,1,BKNMIA,2023-11-01
Home,NYK vs. CLE,,1610612752,NYK,1610612739,2023,11,1,CLENYK,2023-11-01
Home,OKC vs. NOP,,1610612760,OKC,1610612740,2023,11,1,NOPOKC,2023-11-01
Away,HOU @ CHA,,1610612766,CHA,1610612745,2023,11,1,CHAHOU,2023-11-01
Away,MIN @ DEN,,1610612743,DEN,1610612750,2023,11,1,DENMIN,2023-11-01
Home,HOU vs. CHA,,1610612745,HOU,1610612766,2023,11,1,CHAHOU,2023-11-01
Home,MIN vs. DEN,,1610612750,MIN,1610612743,2023,11,1,DENMIN,2023-11-01
Away,DAL @ CHI,,1610612741,CHI,1610612742,2023,11,1,CHIDAL,2023-11-01
Home,DAL vs. CHI,,1610612742,DAL,1610612741,2023,11,1,CHIDAL,2023-11-01
Away,UTA @ MEM,,1610612763,MEM,1610612762,2023,11,1,MEMUTA,2023-11-01
Home,UTA vs. MEM,,1610612762,UTA,1610612763,2023,11,1,MEMUTA,2023-11-01
Away,LAL @ SAC,,1610612758,SAC,1610612747,2023,11,15,LALSAC,2023-11-15
Away,POR @ CLE,,1610612739,CLE,1610612757,2023,11,15,CLEPOR,2023-11-15
Home,LAL vs. SAC,,1610612747,LAL,1610612758,2023,11,15,LALSAC,2023-11-15
Home,POR vs. CLE,,1610612757,POR,1610612739,2023,11,15,CLEPOR,2023-11-15
Away,WAS @ DAL,,1610612742,DAL,1610612764,2023,11,15,DALWAS,2023-11-15
Home,WAS vs. DAL,,1610612764,WAS,1610612742,2023,11,15,DALWAS,2023-11-15
Away,ATL @ NYK,,1610612752,NYK,1610612737,2023,11,15,ATLNYK,2023-11-15
Away,PHI @ BOS,,1610612738,BOS,1610612755,2023,11,15,BOSPHI,2023-11-15
Away,TOR @ MIL,,1610612749,MIL,1610612761,2023,11,15,MILTOR,2023-11-15
Home,ATL vs. NYK,,1610612737,ATL,1610612752,2023,11,15,ATLNYK,2023-11-15
Home,PHI vs. BOS,,1610612755,PHI,1610612738,2023,11,15,BOSPHI,2023-11-15
Home,TOR vs. MIL,,1610612761,TOR,1610612749,2023,11,15,MILTOR,2023-11-15
Away,CHI @ ORL,,1610612753,ORL,1610612741,2023,11,15,CHIORL,2023-11-15
Home,CHI vs. ORL,,1610612741,CHI,1610612753,2023,11,15,CHIORL,2023-11-15
Away,PHX @ MIN,,1610612750,MIN,1610612756,2023,11,15,MINPHX,2023-11-15
Home,PHX vs. MIN,,1610612756,PHX,1610612750,2023,11,15,MINPHX,2023-11-15
Away,PHX @ GSW,,1610612744,GSW,1610612756,2023,11,22,GSWPHX,2023-11-22
Away,POR @ UTA,,1610612762,UTA,1610612757,2023,11,22,PORUTA,2023-11-22
Home,PHX vs. GSW,,1610612756,PHX,1610612744,2023,11,22,GSWPHX,2023-11-22
Home,POR vs. UTA,,1610612757,POR,1610612762,2023,11,22,PORUTA,2023-11-22
Away,LAL @ DAL,,1610612742,DAL,1610612747,2023,11,22,DALLAL,2023-11-22
Home,LAL vs. DAL,,1610612747,LAL,1610612742,2023,11,22,DALLAL,2023-11-22
Away,CHA @ WAS,,1610612764,WAS,1610612766,2023,11,22,CHAWAS,2023-11-22
Away,ORL @ DEN,,1610612743,DEN,1610612753,2023,11,22,DENORL,2023-11-22
Home,CHA vs. WAS,,1610612766,CHA,1610612764,2023,11,22,CHAWAS,2023-11-22
Home,ORL vs. DEN,,1610612753,ORL,1610612743,2023,11,22,DENORL,2023-11-22
Away,ATL @ BKN,,1610612751,BKN,1610612737,2023,11,22,ATLBKN,2023-11-22
Away,BOS @ MIL,,1610612749,MIL,1610612738,2023,11,22,BOSMIL,2023-11-22
Away,CLE @ MIA,,1610612748,MIA,1610612739,2023,11,22,CLEMIA,2023-11-22
Away,IND @ TOR,,1610612761,TOR,1610612754,2023,11,22,INDTOR,2023-11-22
Home,ATL vs. BKN,,1610612737,ATL,1610612751,2023,11,22,ATLBKN,2023-11-22
Home,BOS vs. MIL,,1610612738,BOS,1610612749,2023,11,22,BOSMIL,2023-11-22
Home,CLE vs. MIA,,1610612739,CLE,1610612748,2023,11,22,CLEMIA,2023-11-22
Home,IND vs. TOR,,1610612754,IND,1610612761,2023,11,22,INDTOR,2023-11-22
Away,HOU @ MEM,,1610612763,MEM,1610612745,2023,11,22,HOUMEM,2023-11-22
Away,MIN @ PHI,,1610612755,PHI,1610612750,2023,11,22,MINPHI,2023-11-22
Away,NOP @ SAC,,1610612758,SAC,1610612740,2023,11,22,NOPSAC,2023-11-22
Away,OKC @ CHI,,1610612741,CHI,1610612760,2023,11,22,CHIOKC,2023-11-22
Away,SAS @ LAC,,1610612746,LAC,1610612759,2023,11,22,LACSAS,2023-11-22
Home,HOU vs. MEM,,1610612745,HOU,1610612763,2023,11,22,HOUMEM,2023-11-22
Home,MIN vs. PHI,,1610612750,MIN,1610612755,2023,11,22,MINPHI,2023-11-22
Home,NOP vs. SAC,,1610612740,NOP,1610612758,2023,11,22,NOPSAC,2023-11-22
Home,OKC vs. CHI,,1610612760,OKC,1610612741,2023,11,22,CHIOKC,2023-11-22
Home,SAS vs. LAC,,1610612759,SAS,1610612746,2023,11,22,LACSAS,2023-11-22
Away,SAC @ LAC,,1610612746,LAC,1610612758,2023,11,29,LACSAC,2023-11-29
Home,SAC vs. LAC,,1610612758,SAC,1610612746,2023,11,29,LACSAC,2023-11-29
Away,DET @ LAL,,1610612747,LAL,1610612765,2023,11,29,DETLAL,2023-11-29
Away,ORL @ WAS,,1610612764,WAS,1610612753,2023,11,29,ORLWAS,2023-11-29
Home,DET vs. LAL,,1610612765,DET,1610612747,2023,11,29,DETLAL,2023-11-29
Home,ORL vs. WAS,,1610612753,ORL,1610612764,2023,11,29,ORLWAS,2023-11-29
Away,TOR @ PHX,,1610612756,PHX,1610612761,2023,11,29,PHXTOR,2023-11-29
Home,TOR vs. PHX,,1610612761,TOR,1610612756,2023,11,29,PHXTOR,2023-11-29
Away,MEM @ UTA,,1610612762,UTA,1610612763,2023,11,29,MEMUTA,2023-11-29
Away,NOP @ PHI,,1610612755,PHI,1610612740,2023,11,29,NOPPHI,2023-11-29
Home,MEM vs. UTA,,1610612763,MEM,1610612762,2023,11,29,MEMUTA,2023-11-29
Home,NOP vs. PHI,,1610612740,NOP,1610612755,2023,11,29,NOPPHI,2023-11-29
Away,DEN @ HOU,,1610612745,HOU,1610612743,2023,11,29,DENHOU,2023-11-29
Home,DEN vs. HOU,,1610612743,DEN,1610612745,2023,11,29,DENHOU,2023-11-29
Away,DEN @ GSW,,1610612744,GSW,1610612743,2023,11,8,DENGSW,2023-11-08
Away,SAC @ POR,,1610612757,POR,1610612758,2023,11,8,PORSAC,2023-11-08
Home,DEN vs. GSW,,1610612743,DEN,1610612744,2023,11,8,DENGSW,2023-11-08
Home,SAC vs. POR,,1610612758,SAC,1610612757,2023,11,8,PORSAC,2023-11-08
Away,CHA @ WAS,,1610612764,WAS,1610612766,2023,11,8,CHAWAS,2023-11-08
Away,IND @ UTA,,1610612762,UTA,1610612754,2023,11,8,INDUTA,2023-11-08
Away,PHI @ BOS,,1610612738,BOS,1610612755,2023,11,8,BOSPHI,2023-11-08
Home,CHA vs. WAS,,1610612766,CHA,1610612764,2023,11,8,CHAWAS,2023-11-08
Home,IND vs. UTA,,1610612754,IND,1610612762,2023,11,8,INDUTA,2023-11-08
Home,PHI vs. BOS,,1610612755,PHI,1610612738,2023,11,8,BOSPHI,2023-11-08
Away,BKN @ LAC,,1610612746,LAC,1610612751,2023,11,8,BKNLAC,2023-11-08
Away,NYK @ SAS,,1610612759,SAS,1610612752,2023,11,8,NYKSAS,2023-11-08
Home,BKN vs. LAC,,1610612751,BKN,1610612746,2023,11,8,BKNLAC,2023-11-08
Home,NYK vs. SAS,,1610612752,NYK,1610612759,2023,11,8,NYKSAS,2023-11-08
Away,CHI @ PHX,,1610612756,PHX,1610612741,2023,11,8,CHIPHX,2023-11-08
Away,HOU @ LAL,,1610612747,LAL,1610612745,2023,11,8,HOULAL,2023-11-08
Away,MEM @ MIA,,1610612748,MIA,1610612763,2023,11,8,MEMMIA,2023-11-08
Away,MIL @ DET,,1610612765,DET,1610612749,2023,11,8,DETMIL,2023-11-08
Away,MIN @ NOP,,1610612740,NOP,1610612750,2023,11,8,MINNOP,2023-11-08
Away,OKC @ CLE,,1610612739,CLE,1610612760,2023,11,8,CLEOKC,2023-11-08
Home,CHI vs. PHX,,1610612741,CHI,1610612756,2023,11,8,CHIPHX,2023-11-08
Home,HOU vs. LAL,,1610612745,HOU,1610612747,2023,11,8,HOULAL,2023-11-08
Home,MEM vs. MIA,,1610612763,MEM,1610612748,2023,11,8,MEMMIA,2023-11-08
Home,MIL vs. DET,,1610612749,MIL,1610612765,2023,11,8,DETMIL,2023-11-08
Home,MIN vs. NOP,,1610612750,MIN,1610612740,2023,11,8,MINNOP,2023-11-08
Home,OKC vs. CLE,,1610612760,OKC,1610612739,2023,11,8,CLEOKC,2023-11-08
Away,DAL @ TOR,,1610612761,TOR,1610612742,2023,11,8,DALTOR,2023-11-08
Home,DAL vs. TOR,,1610612742,DAL,1610612761,2023,11,8,DALTOR,2023-11-08
Away,LAC @ POR,,1610612757,POR,1610612746,2023,10,25,LACPOR,2023-10-25
Home,LAC vs. POR,,1610612746,LAC,1610612757,2023,10,25,LACPOR,2023-10-25
Away,ORL @ HOU,,1610612745,HOU,1610612753,2023,10,25,HOUORL,2023-10-25
Away,NYK @ BOS,,1610612738,BOS,1610612752,2023,10,25,BOSNYK,2023-10-25
Away,IND @ WAS,,1610612764,WAS,1610612754,2023,10,25,INDWAS,2023-10-25
Away,CHA @ ATL,,1610612737,ATL,1610612766,2023,10,25,ATLCHA,2023-10-25
Home,ORL vs. HOU,,1610612753,ORL,1610612745,2023,10,25,HOUORL,2023-10-25
Home,NYK vs. BOS,,1610612752,NYK,1610612738,2023,10,25,BOSNYK,2023-10-25
Home,IND vs. WAS,,1610612754,IND,1610612764,2023,10,25,INDWAS,2023-10-25
Home,CHA vs. ATL,,1610612766,CHA,1610612737,2023,10,25,ATLCHA,2023-10-25
Away,MIA @ DET,,1610612765,DET,1610612748,2023,10,25,DETMIA,2023-10-25
Away,TOR @ MIN,,1610612750,MIN,1610612761,2023,10,25,MINTOR,2023-10-25
Away,BKN @ CLE,,1610612739,CLE,1610612751,2023,10,25,BKNCLE,2023-10-25
Home,MIA vs. DET,,1610612748,MIA,1610612765,2023,10,25,DETMIA,2023-10-25
Home,TOR vs. MIN,,1610612761,TOR,1610612750,2023,10,25,MINTOR,2023-10-25
Home,BKN vs. CLE,,1610612751,BKN,1610612739,2023,10,25,BKNCLE,2023-10-25
Away,MEM @ NOP,,1610612740,NOP,1610612763,2023,10,25,MEMNOP,2023-10-25
Away,CHI @ OKC,,1610612760,OKC,1610612741,2023,10,25,CHIOKC,2023-10-25
Home,MEM vs. NOP,,1610612763,MEM,1610612740,2023,10,25,MEMNOP,2023-10-25
Home,CHI vs. OKC,,1610612741,CHI,1610612760,2023,10,25,CHIOKC,2023-10-25
Away,UTA @ SAC,,1610612758,SAC,1610612762,2023,10,25,SACUTA,2023-10-25
Home,UTA vs. SAC,,1610612762,UTA,1610612758,2023,10,25,SACUTA,2023-10-25
Away,SAS @ DAL,,1610612742,DAL,1610612759,2023,10,25,DALSAS,2023-10-25
Home,SAS vs. DAL,,1610612759,SAS,1610612742,2023,10,25,DALSAS,2023-10-25
